POSTCODE;LAT;LON
3143;51,9179008;4,2541283
3144;51,9250708;4,2445205
3145;51,9323375;4,2330865
3146;51,9391213;4,2263261
3147;51,9374664;4,2428760
3151;51,9798396;4,1372726
3155;51,9376549;4,2732303
3161;51,8568920;4,4268308
3162;51,8564017;4,4762365
3165;51,8707897;4,4211262
3171;51,8569289;4,3954120
3172;51,8500265;4,4034626
3176;51,8637925;4,4005771
3181;51,9052354;4,2458654
3191;51,8618254;4,3659700
3192;51,8540029;4,3628570
3193;51,8687495;4,3493149
3194;51,8700011;4,3670120
3195;51,8890894;4,3888464
3196;51,8903862;4,3536561
3197;51,8846093;4,2782900
3198;51,9388712;4,1685022
3199;51,9501872;4,0320781
3201;51,8486639;4,3276331
3202;51,8567721;4,3171490
3203;51,8415440;4,3400615
3204;51,8392902;4,3241825
3205;51,8347427;4,3436475
3206;51,8300287;4,3263984
3207;51,8382722;4,3604015
3208;51,8383247;4,3104277
3209;51,8253295;4,3438834
3211;51,8611594;4,2624155
3212;51,8270191;4,2895883
3214;51,8230902;4,2560005
3216;51,8469600;4,2384245
3218;51,8655721;4,2404826
3221;51,8311389;4,1299450
3222;51,8428008;4,1284182
3223;51,8443969;4,1510194
3224;51,8273942;4,1490616
3225;51,8340732;4,1641788
3227;51,8282672;4,1955856
3231;51,9059853;4,1663585
3232;51,8965738;4,1615365
3233;51,9147489;4,1060608
3234;51,8905619;4,1410214
3235;51,8764998;4,0784525
3237;51,8845605;4,1828913
3238;51,8811114;4,2189919
3241;51,7586971;4,1709680
3243;51,7370197;4,2390043
3244;51,7147834;4,1641960
3245;51,7580246;4,1512632
3247;51,7494680;4,1022096
3248;51,7715527;4,0746544
3249;51,7126723;4,0909111
3251;51,8075475;4,0291383
3252;51,8215098;3,9833242
3253;51,8115771;3,9219420
3255;51,6935707;4,2146061
3256;51,6858568;4,2821376
3257;51,6827594;4,3440277
3258;51,7111932;4,2809564
3261;51,8210855;4,4275068
3262;51,8214271;4,4069870
3263;51,8253490;4,3975534
3264;51,8097624;4,3477151
3265;51,7946202;4,3200981
3267;51,7868041;4,2872775
3271;51,8002963;4,4871206
3273;51,7878447;4,4736498
3274;51,8245155;4,4898308
3281;51,7346586;4,4436864
3284;51,7557954;4,3651633
3286;51,7713775;4,4505788
3291;51,7442361;4,5536921
3292;51,7191947;4,5890214
3293;51,7528527;4,5991195
3295;51,7776710;4,6141127
3297;51,8047256;4,5668235
3299;51,7881724;4,5557871
3311;51,8140505;4,6693618
3312;51,8072896;4,6849324
3313;51,8159684;4,7110015
3314;51,8022822;4,6628595
3315;51,8033556;4,7218162
3316;51,7832222;4,6409230
3317;51,7908396;4,6605053
3318;51,7878775;4,6802264
3319;51,7950018;4,7036723
3328;51,7777076;4,6753113
3329;51,7813689;4,7151489
3331;51,8196170;4,6418905
3332;51,8248591;4,6531540
3333;51,8113553;4,6321851
3334;51,8144784;4,6092775
3335;51,8217407;4,6134476
3336;51,8107385;4,6194956
3341;51,8460877;4,6484801
3342;51,8457796;4,6286967
3343;51,8376621;4,6340012
3344;51,8327953;4,6464836
3351;51,8320850;4,6817011
3352;51,8408053;4,6908852
3353;51,8291486;4,6914844
3354;51,8289094;4,7005470
3355;51,8376495;4,7028606
3356;51,8318317;4,7195273
3361;51,8203535;4,7738641
3362;51,8224875;4,7859199
3363;51,8274568;4,7565084
3364;51,8315573;4,7786621
3366;51,8462521;4,7640103
3371;51,8263551;4,8343875
3372;51,8247003;4,8848471
3373;51,8351174;4,8362375
3381;51,8517163;4,8888220
3401;52,0216918;5,0415062
3402;52,0267011;5,0510168
3403;52,0239622;5,0258372
3404;52,0114395;5,0400553
3405;52,0071274;4,9781205
3411;51,9734903;4,9459295
3412;51,9883056;5,0341693
3413;51,9700400;4,9770475
3415;51,9827809;4,8662876
3417;52,0445063;4,9538099
3421;52,0256793;4,8699261
3425;52,0310648;4,8915329
3431;52,0328854;5,0840919
3432;52,0222084;5,0932426
3433;52,0106297;5,1014799
3434;52,0092456;5,0876937
3435;52,0232129;5,0747909
3436;52,0341616;5,0720262
3437;52,0476633;5,0759376
3438;52,0460139;5,0901389
3439;52,0368214;5,1079147
3441;52,0861741;4,8852372
3442;52,0832203;4,8764861
3443;52,0898317;4,8739471
3444;52,0994368;4,9051179
3445;52,0911999;4,9020102
3446;52,0833190;4,9063218
3447;52,0791289;4,8913212
3448;52,0784045;4,8637091
3449;52,0850386;4,8605457
3451;52,1067306;5,0135619
3452;52,0945720;5,0081861
3453;52,0824481;5,0146685
3454;52,0821571;5,0369819
3455;52,1236023;4,9963258
3461;52,0638562;4,9165524
3464;52,0506913;4,8602711
3465;52,0437799;4,8002788
3466;52,0610185;4,8238113
3467;52,0182287;4,8188291
3471;52,1171706;4,8954132
3474;52,1190557;4,8383501
3481;52,0916602;4,9618939
3511;52,0885133;5,1181619
3512;52,0914527;5,1232703
3513;52,0985436;5,1091189
3514;52,0999588;5,1208775
3515;52,1035409;5,1179018
3521;52,0818535;5,1120398
3522;52,0734987;5,1154684
3523;52,0719154;5,1252265
3524;52,0631729;5,1355007
3525;52,0627742;5,1195128
3526;52,0685279;5,1007218
3527;52,0774435;5,0935444
3528;52,0703224;5,0819589
3531;52,0914801;5,0960678
3532;52,0948285;5,0955333
3533;52,0871247;5,0860288
3534;52,1005512;5,0852640
3541;52,0933402;5,0706382
3542;52,1186947;5,0538672
3543;52,1058679;5,0448185
3544;52,0913904;5,0539710
3545;52,0786857;5,0677443
3546;52,0499793;5,0543010
3551;52,1020327;5,0979808
3552;52,1066162;5,1037043
3553;52,1096266;5,0881169
3554;52,1131474;5,0934842
3555;52,1168641;5,0785226
3561;52,1131712;5,1244845
3562;52,1167556;5,1170512
3563;52,1190833;5,0997038
3564;52,1232135;5,1054168
3565;52,1272374;5,0892279
3566;52,1213713;5,1311088
3571;52,1072287;5,1311742
3572;52,0984567;5,1350320
3573;52,1084051;5,1461524
3581;52,0905674;5,1348098
3582;52,0803871;5,1323964
3583;52,0862180;5,1436585
3584;52,0859266;5,1630514
3585;52,0737356;5,1513117
3601;52,1453439;5,0437035
3602;52,1369794;5,0577993
3603;52,1397961;5,0385917
3604;52,1315774;5,0509861
3605;52,1364005;5,0281596
3606;52,1293101;5,0390672
3607;52,1362702;5,0185330
3608;52,1256515;5,0313516
3611;52,1297828;5,0691022
3612;52,1606509;5,0847400
3615;52,1520088;5,1267344
3621;52,1737223;5,0018257
3625;52,1784840;5,0698534
3626;52,1954077;4,9791679
3628;52,1515774;4,9541937
3631;52,1985693;5,0079303
3632;52,2123107;5,0224832
3633;52,2317268;5,0339750
3634;52,2286246;5,0017291
3641;52,2080483;4,8627351
3642;52,1984283;4,8654568
3643;52,2178034;4,8648616
3645;52,2164541;4,9325566
3646;52,2360495;4,9012016
3648;52,1981675;4,8959518
3651;52,1497714;4,8608338
3652;52,1592562;4,8669336
3653;52,1532802;4,8656178
3701;52,0867710;5,2450299
3702;52,0901283;5,2370991
3703;52,0804122;5,2263172
3704;52,0869088;5,2168023
3705;52,0983749;5,2380555
3706;52,1012518;5,2257558
3707;52,0958528;5,2565156
3708;52,0779657;5,2607716
3709;52,0682939;5,2528847
3711;52,0805084;5,3146921
3712;52,1168320;5,2637785
3721;52,1219209;5,1886151
3722;52,1286890;5,2133244
3723;52,1355253;5,2033623
3731;52,1099517;5,1764830
3732;52,1076909;5,1864442
3734;52,1423563;5,2411616
3735;52,1244811;5,2413224
3737;52,1269492;5,1567769
3738;52,1557582;5,1770994
3739;52,1772500;5,1823829
3741;52,2181838;5,2862149
3742;52,2072168;5,2996612
3743;52,2114809;5,2822936
3744;52,2158036;5,2410901
3749;52,1831776;5,2251598
3751;52,2435572;5,3797397
3752;52,2456242;5,3695707
3754;52,2556774;5,3313801
3755;52,2531533;5,2601438
3761;52,1871988;5,2922290
3762;52,1793843;5,2827737
3763;52,1746086;5,2691588
3764;52,1789892;5,3041355
3765;52,1698004;5,2915379
3766;52,1671095;5,2826365
3768;52,1613769;5,3085015
3769;52,1192247;5,2911343
3771;52,1479863;5,5901113
3772;52,1324269;5,5810962
3773;52,1384415;5,6066723
3774;52,1546120;5,6782005
3775;52,1842223;5,7731531
3776;52,1872443;5,6898336
3781;52,1859110;5,6086544
3784;52,1645608;5,5225928
3785;52,1805630;5,5109121
3791;52,1377146;5,4968495
3792;52,1418205;5,5211474
3794;52,1211365;5,5153860
3811;52,1562592;5,3893533
3812;52,1609840;5,3644030
3813;52,1699155;5,3873856
3814;52,1622578;5,3976367
3815;52,1664848;5,4109029
3816;52,1532603;5,4082024
3817;52,1452938;5,3891908
3818;52,1449847;5,3701782
3819;52,1598135;5,3494643
3821;52,1764701;5,4199463
3822;52,1826396;5,4049414
3823;52,1889142;5,3943124
3824;52,2007191;5,3770042
3825;52,1960325;5,4188033
3826;52,2033028;5,4237618
3828;52,1870376;5,3752118
3829;52,1869842;5,4307182
3831;52,1347241;5,4380620
3832;52,1194405;5,4053566
3833;52,1308791;5,4215184
3834;52,1276724;5,4372808
3835;52,1542692;5,4385011
3836;52,1611571;5,4730822
3841;52,3495490;5,6227709
3842;52,3447208;5,6348066
3843;52,3363950;5,6340166
3844;52,3380284;5,6100438
3845;52,3263209;5,6020236
3846;52,3584021;5,6354376
3847;52,3294564;5,6479089
3848;52,3486944;5,6470876
3849;52,3542754;5,6797148
3851;52,2988635;5,6212609
3852;52,2964592;5,6562431
3853;52,3015546;5,5993976
3861;52,2259344;5,4749863
3862;52,2166527;5,4977925
3863;52,2161475;5,4633129
3864;52,1959286;5,4671242
3871;52,1750080;5,4614269
3881;52,2562202;5,6162058
3882;52,2541807;5,5842387
3886;52,2326630;5,7144679
3888;52,2503322;5,7796654
3891;52,3335808;5,5388270
3892;52,3239654;5,5409022
3893;52,3368837;5,5188673
3894;52,3462400;5,5303864
3895;52,3500449;5,5172137
3896;52,2952580;5,4516443
3897;52,3686055;5,4621401
3898;52,3795096;5,5845155
3899;52,3582947;5,5064591
3901;52,0248725;5,5574933
3902;52,0288719;5,5709051
3903;52,0093779;5,5561356
3904;52,0186722;5,5412623
3905;52,0339928;5,5490060
3906;52,0317841;5,5292899
3907;52,0229849;5,5838052
3911;51,9673079;5,5726596
3912;51,9661443;5,5649359
3921;51,9868359;5,5036401
3922;51,9905017;5,4874329
3925;52,0814774;5,4903266
3927;52,0731423;5,5399780
3931;52,0815754;5,4255931
3941;52,0373755;5,3389763
3945;51,9967673;5,3066739
3947;52,0117880;5,3362308
3951;52,0655791;5,3740913
3953;52,0578183;5,4107295
3956;52,0150628;5,4289815
3958;52,0030445;5,4607397
3959;52,0413870;5,5055669
3961;51,9734839;5,3315029
3962;51,9807605;5,3411191
3971;52,0577211;5,2889733
3972;52,0500156;5,2766428
3981;52,0676212;5,1983358
3984;52,0520454;5,2345376
3985;52,0247099;5,2454728
3989;51,9931050;5,1388581
3991;52,0232833;5,1648785
3992;52,0366790;5,1541286
3993;52,0405161;5,1747815
3994;52,0247170;5,1849375
3995;52,0285881;5,1738915
3997;52,0049189;5,2231458
3998;51,9928933;5,1958540
3999;51,9996515;5,1425574
4001;51,8869188;5,4317875
4002;51,8947434;5,4224004
4003;51,8949610;5,4155695
4004;51,9127562;5,4447274
4005;51,8950617;5,4443812
4006;51,8796295;5,4123612
4007;51,8702476;5,4001620
4011;51,9198454;5,4092734
4012;51,8993772;5,3812201
4013;51,8848024;5,3824620
4014;51,8719888;5,3709366
4016;51,8874877;5,3590021
4017;51,8920756;5,3956088
4021;51,9604723;5,4236355
4023;51,9561989;5,3629521
4024;51,9703732;5,4567397
4031;51,9630130;5,4871224
4032;51,9430988;5,4899955
4033;51,9448359;5,5203793
4041;51,9337623;5,5736165
4043;51,9323484;5,6303743
4051;51,9119034;5,5729427
4053;51,9090099;5,5347390
4054;51,9109435;5,4933778
4061;51,8471663;5,3836559
4062;51,8603050;5,4075381
4063;51,8179210;5,3528297
4064;51,8264591;5,3719699
4101;51,9572743;5,2305985
4102;51,9528370;5,2436695
4103;51,9483694;5,2320839
4104;51,9432505;5,2160455
4105;51,9501993;5,2106273
4106;51,9478903;5,1926821
4107;51,9350007;5,1933531
4111;51,9423657;5,3082662
4112;51,9507513;5,2905175
4115;51,9305814;5,3161181
4116;51,9126435;5,3348834
4117;51,9004074;5,3519197
4119;51,9492912;5,3308911
4121;51,9623872;5,1568743
4122;51,9429793;5,1396365
4124;51,9807371;5,1271154
4125;51,9892207;5,1202198
4126;51,9464318;5,0769426
4128;51,9620501;5,0344781
4131;51,9907609;5,1028947
4132;51,9908972;5,0928709
4133;51,9824168;5,0788339
4141;51,8923028;5,0987011
4142;51,8894900;5,0809179
4143;51,8998484;5,0921003
4145;51,9242149;5,1201431
4147;51,8818509;5,1098116
4151;51,8888522;5,1372702
4152;51,8890730;5,1536973
4153;51,8930164;5,1950571
4155;51,8720642;5,1576048
4156;51,8799326;5,1809453
4157;51,8801206;5,2128200
4158;51,8838548;5,2424837
4161;51,8712970;5,0744291
4163;51,8802422;5,0758729
4171;51,8310787;5,1334502
4174;51,8291957;5,1802476
4175;51,8206774;5,2125916
4176;51,8274749;5,2395298
4181;51,8358239;5,2564075
4182;51,8428360;5,2888623
4184;51,8298164;5,3035565
4185;51,8515685;5,3171091
4191;51,8819287;5,2949625
4194;51,8693653;5,2865407
4196;51,8946467;5,2673094
4197;51,8981590;5,2929337
4201;51,8302556;4,9753784
4202;51,8321985;4,9537844
4203;51,8329875;4,9596391
4204;51,8373734;4,9554669
4205;51,8422933;4,9666868
4206;51,8421156;4,9820033
4207;51,8354948;4,9952162
4208;51,8352550;5,0140041
4209;51,8448276;4,9268823
4211;51,8563669;5,0145321
4212;51,8531768;5,0135339
4213;51,8276931;5,0115721
4214;51,8304314;5,0564425
4221;51,8788825;4,9758934
4223;51,8781573;4,9473591
4225;51,9023785;4,9445459
4231;51,9202112;4,9942529
4233;51,9547488;4,9644479
4235;51,9566968;4,9513932
4241;51,8647853;4,9943843
4243;51,9004682;5,0174319
4245;51,9122894;5,0510391
4247;51,8655432;5,0503119
4251;51,8058628;4,8899365
4254;51,8161163;4,9509281
4255;51,7746719;4,9207245
4261;51,7597101;5,1244250
4264;51,7783870;5,1053820
4265;51,7375413;5,0881687
4266;51,7331374;5,0556720
4267;51,7182965;5,0512324
4268;51,7285518;5,0124852
4269;51,7486527;5,0275926
4271;51,7345229;4,9660913
4273;51,7371990;4,9003755
4281;51,7829975;5,0573774
4283;51,7877575;5,0331791
4284;51,7989001;5,0225695
4285;51,8130209;4,9976733
4286;51,7733293;4,9606174
4287;51,7780326;5,0083438
4288;51,7875907;5,0075848
4301;51,6508157;3,9189382
4302;51,6452058;3,9053183
4303;51,6595348;3,9339246
4305;51,6269987;3,9871982
4306;51,6515624;4,0018286
4307;51,6509910;4,0395093
4308;51,6757493;4,0373715
4311;51,6617603;4,0940722
4315;51,6910214;3,9843614
4316;51,7160300;3,9520020
4317;51,6868911;3,9410366
4318;51,7291506;3,9072200
4321;51,6899892;3,8942286
4322;51,7349421;3,8483293
4323;51,7262846;3,8202435
4325;51,7328592;3,7705427
4326;51,7211307;3,7962580
4327;51,7019944;3,8149588
4328;51,6979799;3,7303988
4331;51,5001012;3,6145889
4332;51,5070186;3,6252708
4333;51,5147857;3,6097015
4334;51,5037570;3,5970898
4335;51,4904507;3,6009682
4336;51,4855361;3,6161857
4337;51,4900736;3,6292391
4338;51,4978607;3,6440241
4339;51,4836572;3,6633323
4341;51,5058053;3,6789981
4351;51,5437355;3,6614089
4352;51,5452787;3,6283601
4353;51,5502530;3,5973417
4354;51,5814456;3,6185972
4356;51,5705607;3,5506347
4357;51,5611854;3,4973930
4361;51,5280994;3,4465190
4363;51,5461516;3,5091411
4364;51,5326779;3,5646935
4365;51,5180137;3,5168561
4371;51,4795512;3,5489145
4373;51,4979076;3,5257021
4374;51,5051134;3,4854821
4381;51,4451018;3,5757164
4382;51,4521892;3,5736569
4383;51,4570705;3,5708645
4384;51,4626106;3,5526750
4385;51,4628418;3,5762981
4386;51,4673368;3,5800355
4387;51,4727270;3,5924433
4388;51,4661296;3,6044172
4389;51,4593242;3,6520498
4401;51,4933706;4,0469220
4411;51,4179355;4,1900289
4413;51,4322594;4,1124804
4414;51,4194358;4,0747631
4415;51,4455616;4,0793130
4416;51,4498929;4,0358538
4417;51,4523417;4,0060044
4421;51,4826495;3,9614485
4423;51,4649450;3,9989118
4424;51,5170501;3,9967599
4431;51,4598366;3,9038039
4433;51,4271833;3,9110359
4434;51,4360125;3,8807168
4435;51,4106368;3,8851441
4436;51,4098750;3,8513511
4437;51,3943746;3,8174750
4438;51,4196185;3,8058346
4441;51,4323622;3,8170748
4443;51,4524209;3,8542684
4444;51,4725961;3,8728901
4451;51,4720612;3,8144117
4453;51,4546694;3,7719259
4454;51,4257808;3,7420682
4455;51,4682340;3,7371621
4456;51,4934435;3,7526296
4458;51,4960661;3,8133911
4461;51,5039840;3,8926026
4462;51,4923197;3,8968060
4463;51,5141470;3,8813606
4464;51,5142599;3,9080569
4465;51,5220902;3,9064451
4471;51,5317785;3,8149042
4472;51,5032363;3,8630197
4474;51,5191119;3,9494504
4475;51,5310878;3,8969866
4481;51,4973715;3,9144574
4482;51,4790220;3,9186197
4484;51,5585521;3,8083255
4485;51,5694730;3,8820509
4486;51,5976481;3,8459525
4491;51,5843671;3,7518330
4493;51,5753434;3,6932058
4494;51,5657234;3,7687737
4501;51,3275840;3,4926618
4503;51,3806276;3,5128543
4504;51,3810437;3,4606065
4505;51,3435947;3,4519444
4506;51,3742543;3,4001924
4507;51,3561079;3,5592875
4508;51,3152177;3,5573333
4511;51,3950708;3,5549122
4513;51,3716158;3,6520894
4515;51,3226359;3,6211286
4521;51,3326182;3,6890181
4522;51,3242369;3,6707617
4524;51,3061958;3,3898923
4525;51,3521768;3,3893944
4527;51,2771193;3,4455229
4528;51,2797329;3,5081913
4529;51,2507425;3,4555177
4531;51,3367948;3,8270470
4532;51,3310331;3,8441401
4533;51,3289566;3,8662874
4535;51,3154789;3,8564185
4536;51,3177362;3,8497008
4537;51,3266909;3,8350762
4538;51,3123871;3,8443743
4539;51,2983476;3,8761445
4541;51,2810304;3,8353711
4542;51,3138801;3,7784054
4543;51,3195476;3,9180354
4551;51,2352198;3,7980623
4553;51,2834123;3,7563507
4554;51,2347037;3,8320503
4561;51,2850249;4,0529718
4562;51,2758799;4,0695325
4564;51,2629255;4,0511943
4565;51,2557773;4,0662460
4566;51,2510195;4,0220100
4567;51,2704031;4,0915148
4568;51,3033884;4,1635030
4569;51,3313241;4,1028581
4571;51,2698750;3,9121028
4574;51,2338349;3,8984329
4575;51,2110016;3,8978427
4576;51,2348402;3,9682887
4581;51,3247643;3,9805278
4583;51,3166055;4,0473162
4584;51,3360485;4,0442034
4585;51,3426110;4,0004045
4586;51,3431430;4,0580318
4587;51,3683293;4,0226023
4588;51,3891129;4,0230215
4589;51,3869836;3,9806666
4611;51,4953244;4,2868031
4612;51,5005994;4,2678148
4613;51,5055321;4,2819902
4614;51,5089757;4,2978180
4615;51,4858967;4,2885742
4616;51,4781066;4,2921842
4617;51,4781527;4,2758566
4621;51,4935646;4,3021735
4622;51,5039920;4,3196840
4623;51,4935136;4,3174609
4624;51,4855349;4,3068881
4625;51,4757296;4,3080462
4631;51,4280212;4,3274736
4634;51,4276608;4,3008374
4635;51,4338317;4,3773474
4641;51,3960666;4,3325907
4645;51,3624809;4,3962789
4651;51,5830346;4,3216463
4652;51,5916925;4,3164501
4655;51,6073922;4,2601817
4661;51,5277580;4,2781321
4664;51,5508049;4,2771883
4671;51,6323986;4,3689862
4675;51,6233531;4,1605184
4681;51,5902066;4,2229109
4691;51,5366390;4,2152275
4693;51,5488728;4,1418513
4694;51,5451617;4,1050083
4695;51,5544603;4,0752016
4696;51,5877915;4,0173678
4697;51,5992364;4,1016969
4698;51,5711301;4,1983074
4701;51,5333475;4,4594813
4702;51,5376060;4,4733218
4703;51,5360083;4,4424730
4704;51,5550799;4,4666168
4705;51,5486386;4,4871367
4706;51,5284767;4,4933247
4707;51,5190912;4,4638156
4708;51,5157126;4,4373388
4709;51,4855670;4,4600447
4711;51,5504048;4,5898089
4714;51,5373875;4,6017122
4715;51,5333340;4,5583613
4721;51,4990937;4,5516271
4722;51,4999664;4,5740593
4724;51,5233561;4,3915682
4725;51,4844322;4,3969461
4726;51,5179941;4,3628581
4727;51,5384488;4,3458584
4731;51,5896842;4,5348182
4735;51,5569088;4,5166700
4741;51,5821645;4,5812715
4744;51,5624497;4,5439714
4751;51,5870971;4,4684081
4754;51,6130261;4,4436368
4756;51,5706400;4,4089927
4758;51,6172013;4,5169989
4759;51,6428365;4,5318710
4761;51,6469511;4,5994219
4762;51,6383294;4,6066202
4765;51,6739243;4,6756328
4766;51,6640983;4,6975789
4771;51,6500155;4,6628324
4772;51,6415553;4,6630426
4781;51,7027427;4,6318709
4782;51,6901188;4,6201887
4791;51,6658009;4,5376012
4793;51,6393115;4,4719780
4794;51,6566437;4,4115923
4796;51,6663332;4,4600657
4797;51,6867526;4,4411972
4811;51,5880614;4,7766627
4812;51,5764347;4,7542497
4813;51,5756879;4,7403553
4814;51,5877296;4,7538660
4815;51,5987437;4,7676551
4816;51,5992071;4,7919094
4817;51,5906968;4,8111616
4818;51,5788991;4,7859120
4819;51,5756391;4,7691905
4822;51,6130535;4,7304375
4823;51,6236624;4,7384510
4824;51,6093626;4,7460394
4825;51,6126543;4,7722451
4826;51,6097923;4,7848708
4827;51,6075278;4,7968260
4834;51,5711938;4,8035997
4835;51,5703383;4,7872994
4836;51,5356299;4,7621170
4837;51,5690157;4,7683954
4838;51,5609176;4,7235482
4839;51,5857232;4,7130925
4841;51,6008868;4,7126679
4844;51,6445832;4,7538259
4845;51,6653815;4,7512905
4847;51,6103230;4,8216282
4849;51,5933524;4,8623832
4851;51,5483948;4,8017722
4854;51,5671346;4,8305656
4855;51,5178604;4,7755066
4856;51,5165020;4,8013706
4858;51,5397021;4,8214660
4859;51,5553593;4,8609997
4861;51,5070763;4,8638591
4871;51,5862444;4,6518569
4872;51,5754987;4,6517984
4873;51,5639450;4,6528908
4874;51,5796094;4,6269524
4875;51,5716889;4,6316058
4876;51,5615392;4,6359430
4877;51,5739170;4,6156599
4878;51,5675083;4,6105742
4879;51,5616245;4,6204402
4881;51,4712504;4,6602478
4882;51,4873819;4,6564037
4884;51,4530628;4,6429360
4885;51,4564364;4,5871545
4891;51,5178822;4,6998653
4901;51,6470543;4,8630606
4902;51,6379188;4,8589597
4903;51,6210759;4,8770292
4904;51,6297403;4,8508724
4905;51,6510463;4,8499581
4906;51,6541329;4,8358852
4907;51,6578300;4,8697439
4908;51,6648594;4,8662730
4909;51,6473610;4,9075761
4911;51,6563994;4,8122184
4921;51,6777241;4,7943318
4924;51,7062630;4,8037424
4926;51,7085761;4,7020476
4927;51,6862579;4,7500830
4931;51,7022437;4,8546336
4941;51,6979739;4,8781432
4942;51,7035781;4,8777159
4944;51,6894482;4,9087449
5011;51,5856970;5,0869322
5012;51,5844621;5,1009275
5013;51,5700826;5,0999242
5014;51,5675946;5,0939323
5015;51,5720923;5,1147112
5017;51,5559227;5,0986463
5018;51,5569802;5,1105862
5021;51,5487039;5,0898376
5022;51,5412096;5,0928231
5025;51,5494560;5,0694840
5026;51,5399702;5,0614313
5032;51,5479017;5,0368234
5035;51,5835977;4,9804093
5036;51,5717579;4,9903783
5037;51,5580578;5,0546865
5038;51,5572184;5,0802718
5041;51,5651263;5,0786318
5042;51,5713685;5,0557170
5043;51,5809366;5,0156598
5044;51,5763797;5,0373668
5045;51,5855813;4,9966969
5046;51,5727352;5,0774112
5047;51,5953233;5,0154707
5048;51,5921467;5,0517112
5049;51,5894014;5,0756989
5051;51,5224810;5,0638581
5052;51,5270306;5,0492459
5053;51,5320700;5,0802057
5056;51,5853234;5,1424059
5057;51,5891684;5,1378322
5059;51,5740306;5,1560686
5061;51,5811986;5,1884197
5062;51,5737471;5,2027312
5063;51,5815586;5,1714471
5066;51,5431564;5,1845878
5071;51,6105023;5,1458285
5074;51,6228822;5,1829246
5076;51,6040151;5,2268641
5081;51,4899029;5,1356205
5084;51,5087438;5,1591514
5085;51,4593486;5,1398506
5087;51,4732495;5,1792123
5089;51,4985539;5,2107626
5091;51,4709992;5,2547250
5094;51,4089032;5,1538331
5095;51,3897618;5,1296905
5096;51,3906036;5,1802849
5101;51,6265197;4,9262151
5102;51,6338774;4,9298514
5103;51,6301888;4,9510793
5104;51,6238910;4,9451278
5105;51,6177868;4,9761102
5106;51,6432581;4,9743758
5107;51,6177285;4,9285930
5109;51,6595888;4,9449572
5111;51,4456365;4,9304101
5113;51,4562041;4,8614349
5114;51,4224218;4,7902589
5121;51,5900228;4,9195014
5122;51,5901959;4,9300624
5124;51,5681765;4,8865874
5125;51,5754400;4,9618450
5126;51,5443473;4,9401380
5131;51,4852062;4,9607519
5133;51,5262594;5,0213307
5141;51,6875670;5,0582023
5142;51,6907754;5,0853318
5143;51,6803922;5,0850755
5144;51,6784952;5,0675106
5145;51,7017622;5,0584215
5146;51,6739825;5,0406818
5151;51,6865291;5,1377233
5152;51,6828114;5,1241397
5154;51,7012067;5,1418848
5156;51,7237498;5,1376812
5157;51,7232415;5,0950511
5158;51,7335205;5,1249335
5161;51,6748000;5,0206192
5165;51,6856231;4,9493843
5171;51,6589776;5,0342156
5172;51,6534573;5,0216187
5175;51,6265397;5,0771918
5176;51,6271932;5,0155859
5211;51,6891892;5,3033883
5212;51,6974797;5,3098257
5213;51,6954217;5,3268726
5215;51,6896660;5,3324082
5216;51,6821633;5,3232234
5221;51,7246290;5,2591629
5222;51,7038683;5,2785619
5223;51,6920135;5,2811040
5224;51,6983424;5,2606327
5231;51,7098610;5,3079235
5232;51,7084879;5,3301044
5233;51,7153621;5,3211852
5234;51,7265364;5,2890899
5235;51,7270592;5,3086415
5236;51,7334107;5,3291353
5237;51,7305200;5,2914296
5241;51,7184357;5,3578170
5242;51,7102773;5,3681022
5243;51,7214492;5,3719104
5244;51,7170017;5,3876510
5245;51,7335906;5,3523703
5246;51,7000666;5,3440094
5247;51,7310469;5,3684034
5248;51,7056224;5,3851391
5249;51,7338905;5,4040484
5251;51,6959091;5,2110594
5252;51,6999053;5,2100551
5253;51,6932667;5,1804566
5254;51,7122169;5,2014052
5255;51,7304536;5,1598527
5256;51,7344477;5,1394653
5257;51,7318998;5,1889624
5258;51,6764838;5,4056509
5261;51,6568419;5,2973874
5262;51,6443879;5,2839234
5263;51,6601918;5,2792869
5264;51,6745239;5,2868314
5266;51,6631517;5,2348215
5268;51,6357161;5,2274526
5271;51,6457887;5,3512956
5272;51,6438827;5,3602830
5275;51,6678322;5,3753415
5281;51,5838947;5,3201998
5282;51,5974009;5,3144062
5283;51,5920533;5,3392272
5291;51,6145388;5,3558333
5292;51,6261453;5,3796493
5293;51,6235398;5,3603203
5294;51,6170398;5,3708410
5296;51,6128386;5,2932294
5298;51,5698362;5,3707077
5301;51,8076073;5,2486134
5302;51,7996977;5,2510749
5305;51,8070472;5,1352811
5306;51,8168194;5,0932297
5307;51,7917961;5,0769682
5308;51,7828352;5,1327861
5311;51,8008071;5,2033641
5313;51,8091240;5,1785260
5314;51,7867149;5,2408308
5315;51,7761075;5,2183901
5316;51,7763898;5,1873271
5317;51,7649520;5,1665463
5318;51,7483603;5,1698957
5321;51,7504838;5,2607098
5324;51,7507452;5,2218125
5325;51,7527238;5,1990428
5327;51,8104111;5,3149877
5328;51,8012444;5,3309423
5331;51,7719860;5,3329152
5333;51,7590133;5,3353057
5334;51,7699353;5,3051616
5335;51,7874376;5,3467482
5341;51,7684239;5,5207695
5342;51,7557574;5,5381480
5343;51,7493783;5,5167556
5344;51,7535287;5,5061255
